,date,humidity
615,1996-07-26 15:00:00,68.0
616,1996-07-26 16:00:00,66.0
617,1996-07-26 17:00:00,61.0
618,1996-07-26 18:00:00,57.0
619,1996-07-26 19:00:00,50.0
620,1996-07-26 20:00:00,50.0
621,1996-07-26 21:00:00,50.0
622,1996-07-26 22:00:00,53.0
623,1996-07-26 23:00:00,53.0
624,1996-07-27 00:00:00,59.0
625,1996-07-27 01:00:00,61.0
626,1996-07-27 02:00:00,65.0
627,1996-07-27 03:00:00,65.0
628,1996-07-27 04:00:00,71.0
629,1996-07-27 05:00:00,76.0
630,1996-07-27 06:00:00,81.0
631,1996-07-27 07:00:00,86.0
632,1996-07-27 08:00:00,93.0
633,1996-07-27 09:00:00,89.0
634,1996-07-27 10:00:00,93.0
635,1996-07-27 11:00:00,93.0
636,1996-07-27 12:00:00,90.0
637,1996-07-27 13:00:00,84.0
638,1996-07-27 14:00:00,73.0
639,1996-07-27 15:00:00,73.0
640,1996-07-27 16:00:00,70.0
641,1996-07-27 17:00:00,70.0
642,1996-07-27 18:00:00,66.0
643,1996-07-27 19:00:00,64.0
644,1996-07-27 20:00:00,64.0
645,1996-07-27 21:00:00,53.0
646,1996-07-27 22:00:00,49.0
647,1996-07-27 23:00:00,35.0
648,1996-07-28 00:00:00,44.0
649,1996-07-28 01:00:00,63.0
650,1996-07-28 02:00:00,65.0
651,1996-07-28 03:00:00,62.0
652,1996-07-28 04:00:00,72.0
653,1996-07-28 05:00:00,77.0
654,1996-07-28 06:00:00,67.0
655,1996-07-28 07:00:00,72.0
656,1996-07-28 08:00:00,83.0
657,1996-07-28 09:00:00,84.0
658,1996-07-28 10:00:00,84.0
659,1996-07-28 11:00:00,86.0
660,1996-07-28 12:00:00,78.0
661,1996-07-28 13:00:00,63.0
662,1996-07-28 14:00:00,59.0
663,1996-07-28 15:00:00,53.0
664,1996-07-28 16:00:00,50.0
665,1996-07-28 17:00:00,48.0
666,1996-07-28 18:00:00,42.0
667,1996-07-28 19:00:00,41.0
668,1996-07-28 20:00:00,47.0
669,1996-07-28 21:00:00,49.0
670,1996-07-28 22:00:00,52.0
671,1996-07-28 23:00:00,45.0
672,1996-07-29 00:00:00,47.0
673,1996-07-29 01:00:00,62.0
674,1996-07-29 02:00:00,53.0
675,1996-07-29 03:00:00,55.0
676,1996-07-29 04:00:00,76.0
677,1996-07-29 05:00:00,87.0
678,1996-07-29 06:00:00,87.0
679,1996-07-29 07:00:00,78.0
680,1996-07-29 08:00:00,81.0
681,1996-07-29 09:00:00,90.0
682,1996-07-29 10:00:00,86.0
683,1996-07-29 11:00:00,81.0
684,1996-07-29 12:00:00,76.0
685,1996-07-29 13:00:00,70.0
686,1996-07-29 14:00:00,69.0
687,1996-07-29 15:00:00,66.0
688,1996-07-29 16:00:00,64.0
689,1996-07-29 17:00:00,56.0
690,1996-07-29 18:00:00,56.0
691,1996-07-29 19:00:00,58.0
692,1996-07-29 20:00:00,64.0
693,1996-07-29 21:00:00,67.0
694,1996-07-29 22:00:00,64.0
695,1996-07-29 23:00:00,66.0
696,1996-07-30 00:00:00,71.0
697,1996-07-30 01:00:00,76.0
698,1996-07-30 02:00:00,78.0
699,1996-07-30 03:00:00,81.0
700,1996-07-30 04:00:00,84.0
701,1996-07-30 05:00:00,87.0
702,1996-07-30 06:00:00,90.0
703,1996-07-30 07:00:00,90.0
704,1996-07-30 08:00:00,93.0
705,1996-07-30 09:00:00,93.0
706,1996-07-30 10:00:00,96.0
707,1996-07-30 11:00:00,96.0
708,1996-07-30 12:00:00,90.0
709,1996-07-30 13:00:00,84.0
710,1996-07-30 14:00:00,81.0
711,1996-07-30 15:00:00,76.0
712,1996-07-30 16:00:00,84.0
713,1996-07-30 17:00:00,97.0
714,1996-07-30 18:00:00,90.0
715,1996-07-30 19:00:00,84.0
716,1996-07-30 20:00:00,81.0
717,1996-07-30 21:00:00,76.0
718,1996-07-30 22:00:00,71.0
719,1996-07-30 23:00:00,68.0
0,1997-07-01 00:00:00,76.0
1,1997-07-01 01:00:00,81.0
2,1997-07-01 02:00:00,82.0
3,1997-07-01 03:00:00,84.0
4,1997-07-01 04:00:00,87.0
5,1997-07-01 05:00:00,90.0
6,1997-07-01 06:00:00,93.0
7,1997-07-01 07:00:00,93.0
8,1997-07-01 08:00:00,93.0
9,1997-07-01 09:00:00,100.0
10,1997-07-01 10:00:00,100.0
11,1997-07-01 11:00:00,100.0
12,1997-07-01 12:00:00,97.0
13,1997-07-01 13:00:00,97.0
14,1997-07-01 14:00:00,93.0
15,1997-07-01 15:00:00,90.0
16,1997-07-01 16:00:00,84.0
17,1997-07-01 17:00:00,96.0
18,1997-07-01 18:00:00,84.0
19,1997-07-01 19:00:00,82.0
20,1997-07-01 20:00:00,72.0
21,1997-07-01 21:00:00,69.0
22,1997-07-01 22:00:00,67.0
23,1997-07-01 23:00:00,72.0
24,1997-07-02 00:00:00,74.0
25,1997-07-02 01:00:00,79.0
26,1997-07-02 02:00:00,82.0
27,1997-07-02 03:00:00,82.0
28,1997-07-02 04:00:00,90.0
29,1997-07-02 05:00:00,97.0
30,1997-07-02 06:00:00,96.0
31,1997-07-02 07:00:00,100.0
32,1997-07-02 08:00:00,100.0
33,1997-07-02 09:00:00,100.0
34,1997-07-02 10:00:00,100.0
35,1997-07-02 11:00:00,96.0
36,1997-07-02 12:00:00,97.0
37,1997-07-02 13:00:00,90.0
38,1997-07-02 14:00:00,84.0
39,1997-07-02 15:00:00,72.0
40,1997-07-02 16:00:00,67.0
41,1997-07-02 17:00:00,63.0
42,1997-07-02 18:00:00,53.0
43,1997-07-02 19:00:00,55.0
44,1997-07-02 20:00:00,57.0
45,1997-07-02 21:00:00,57.0
46,1997-07-02 22:00:00,63.0
47,1997-07-02 23:00:00,65.0
48,1997-07-03 00:00:00,69.0
49,1997-07-03 01:00:00,74.0
50,1997-07-03 02:00:00,71.0
51,1997-07-03 03:00:00,60.0
52,1997-07-03 04:00:00,71.0
53,1997-07-03 05:00:00,76.0
54,1997-07-03 06:00:00,87.0
55,1997-07-03 07:00:00,84.0
56,1997-07-03 08:00:00,87.0
57,1997-07-03 09:00:00,90.0
58,1997-07-03 10:00:00,84.0
59,1997-07-03 11:00:00,81.0
60,1997-07-03 12:00:00,73.0
61,1997-07-03 13:00:00,70.0
62,1997-07-03 14:00:00,70.0
63,1997-07-03 15:00:00,66.0
64,1997-07-03 16:00:00,63.0
65,1997-07-03 17:00:00,68.0
66,1997-07-03 18:00:00,64.0
67,1997-07-03 19:00:00,64.0
68,1997-07-03 20:00:00,64.0
69,1997-07-03 21:00:00,66.0
70,1997-07-03 22:00:00,68.0
71,1997-07-03 23:00:00,71.0
72,1997-07-04 00:00:00,73.0
73,1997-07-04 01:00:00,76.0
74,1997-07-04 02:00:00,81.0
75,1997-07-04 03:00:00,81.0
76,1997-07-04 04:00:00,76.0
77,1997-07-04 05:00:00,68.0
78,1997-07-04 06:00:00,73.0
79,1997-07-04 07:00:00,78.0
80,1997-07-04 08:00:00,78.0
81,1997-07-04 09:00:00,83.0
82,1997-07-04 10:00:00,80.0
83,1997-07-04 11:00:00,80.0
84,1997-07-04 12:00:00,78.0
85,1997-07-04 13:00:00,73.0
86,1997-07-04 14:00:00,70.0
87,1997-07-04 15:00:00,68.0
88,1997-07-04 16:00:00,68.0
89,1997-07-04 17:00:00,70.0
90,1997-07-04 18:00:00,73.0
91,1997-07-04 19:00:00,73.0
92,1997-07-04 20:00:00,83.0
93,1997-07-04 21:00:00,90.0
94,1997-07-04 22:00:00,87.0
95,1997-07-04 23:00:00,86.0
96,1997-07-05 00:00:00,81.0
97,1997-07-05 01:00:00,75.0
98,1997-07-05 02:00:00,93.0
99,1997-07-05 03:00:00,90.0
100,1997-07-05 04:00:00,96.0
101,1997-07-05 05:00:00,93.0
102,1997-07-05 06:00:00,93.0
103,1997-07-05 07:00:00,96.0
104,1997-07-05 08:00:00,96.0
105,1997-07-05 09:00:00,100.0
106,1997-07-05 10:00:00,100.0
107,1997-07-05 11:00:00,100.0
108,1997-07-05 12:00:00,96.0
109,1997-07-05 13:00:00,83.0
110,1997-07-05 14:00:00,63.0
111,1997-07-05 15:00:00,59.0
112,1997-07-05 16:00:00,61.0
113,1997-07-05 17:00:00,55.0
114,1997-07-05 18:00:00,48.0
115,1997-07-05 19:00:00,57.0
116,1997-07-05 20:00:00,57.0
117,1997-07-05 21:00:00,57.0
118,1997-07-05 22:00:00,55.0
119,1997-07-05 23:00:00,55.0
120,1997-07-06 00:00:00,51.0
121,1997-07-06 01:00:00,55.0
122,1997-07-06 02:00:00,60.0
123,1997-07-06 03:00:00,78.0
124,1997-07-06 04:00:00,84.0
125,1997-07-06 05:00:00,90.0
126,1997-07-06 06:00:00,90.0
127,1997-07-06 07:00:00,89.0
128,1997-07-06 08:00:00,93.0
129,1997-07-06 09:00:00,100.0
130,1997-07-06 10:00:00,93.0
131,1997-07-06 11:00:00,87.0
132,1997-07-06 12:00:00,70.0
133,1997-07-06 13:00:00,65.0
134,1997-07-06 14:00:00,61.0
135,1997-07-06 15:00:00,59.0
136,1997-07-06 16:00:00,51.0
137,1997-07-06 17:00:00,48.0
138,1997-07-06 18:00:00,45.0
139,1997-07-06 19:00:00,42.0
140,1997-07-06 20:00:00,43.0
141,1997-07-06 21:00:00,43.0
142,1997-07-06 22:00:00,43.0
143,1997-07-06 23:00:00,45.0
144,1997-07-07 00:00:00,46.0
145,1997-07-07 01:00:00,51.0
146,1997-07-07 02:00:00,55.0
147,1997-07-07 03:00:00,61.0
148,1997-07-07 04:00:00,63.0
149,1997-07-07 05:00:00,63.0
150,1997-07-07 06:00:00,63.0
151,1997-07-07 07:00:00,87.0
152,1997-07-07 08:00:00,86.0
153,1997-07-07 09:00:00,93.0
154,1997-07-07 10:00:00,90.0
155,1997-07-07 11:00:00,93.0
156,1997-07-07 12:00:00,87.0
157,1997-07-07 13:00:00,87.0
158,1997-07-07 14:00:00,84.0
159,1997-07-07 15:00:00,87.0
160,1997-07-07 16:00:00,81.0
161,1997-07-07 17:00:00,81.0
162,1997-07-07 18:00:00,81.0
163,1997-07-07 19:00:00,79.0
164,1997-07-07 20:00:00,76.0
165,1997-07-07 21:00:00,73.0
166,1997-07-07 22:00:00,66.0
167,1997-07-07 23:00:00,73.0
168,1997-07-08 00:00:00,79.0
169,1997-07-08 01:00:00,84.0
170,1997-07-08 02:00:00,81.0
171,1997-07-08 03:00:00,73.0
172,1997-07-08 04:00:00,70.0
173,1997-07-08 05:00:00,68.0
174,1997-07-08 06:00:00,70.0
175,1997-07-08 07:00:00,78.0
176,1997-07-08 08:00:00,75.0
177,1997-07-08 09:00:00,75.0
178,1997-07-08 10:00:00,72.0
179,1997-07-08 11:00:00,72.0
180,1997-07-08 12:00:00,78.0
181,1997-07-08 13:00:00,78.0
182,1997-07-08 14:00:00,74.0
183,1997-07-08 15:00:00,76.0
184,1997-07-08 16:00:00,67.0
185,1997-07-08 17:00:00,57.0
186,1997-07-08 18:00:00,49.0
187,1997-07-08 19:00:00,50.0
188,1997-07-08 20:00:00,55.0
189,1997-07-08 21:00:00,51.0
190,1997-07-08 22:00:00,49.0
191,1997-07-08 23:00:00,53.0
192,1997-07-09 00:00:00,56.0
193,1997-07-09 01:00:00,58.0
194,1997-07-09 02:00:00,64.0
195,1997-07-09 03:00:00,69.0
196,1997-07-09 04:00:00,81.0
197,1997-07-09 05:00:00,93.0
198,1997-07-09 06:00:00,90.0
199,1997-07-09 07:00:00,97.0
200,1997-07-09 08:00:00,96.0
201,1997-07-09 09:00:00,96.0
202,1997-07-09 10:00:00,96.0
203,1997-07-09 11:00:00,96.0
204,1997-07-09 12:00:00,96.0
205,1997-07-09 13:00:00,100.0
206,1997-07-09 14:00:00,97.0
207,1997-07-09 15:00:00,93.0
208,1997-07-09 16:00:00,93.0
209,1997-07-09 17:00:00,90.0
210,1997-07-09 18:00:00,93.0
211,1997-07-09 19:00:00,84.0
212,1997-07-09 20:00:00,87.0
213,1997-07-09 21:00:00,84.0
214,1997-07-09 22:00:00,73.0
215,1997-07-09 23:00:00,65.0
216,1997-07-10 00:00:00,73.0
217,1997-07-10 01:00:00,80.0
218,1997-07-10 02:00:00,86.0
219,1997-07-10 03:00:00,90.0
220,1997-07-10 04:00:00,86.0
221,1997-07-10 05:00:00,96.0
222,1997-07-10 06:00:00,100.0
223,1997-07-10 07:00:00,100.0
224,1997-07-10 08:00:00,100.0
225,1997-07-10 09:00:00,100.0
226,1997-07-10 10:00:00,100.0
227,1997-07-10 11:00:00,97.0
228,1997-07-10 12:00:00,96.0
229,1997-07-10 13:00:00,81.0
230,1997-07-10 14:00:00,71.0
231,1997-07-10 15:00:00,63.0
232,1997-07-10 16:00:00,59.0
233,1997-07-10 17:00:00,61.0
234,1997-07-10 18:00:00,57.0
235,1997-07-10 19:00:00,55.0
236,1997-07-10 20:00:00,53.0
237,1997-07-10 21:00:00,55.0
238,1997-07-10 22:00:00,53.0
239,1997-07-10 23:00:00,57.0
240,1997-07-11 00:00:00,59.0
241,1997-07-11 01:00:00,63.0
242,1997-07-11 02:00:00,68.0
243,1997-07-11 03:00:00,65.0
244,1997-07-11 04:00:00,67.0
245,1997-07-11 05:00:00,75.0
246,1997-07-11 06:00:00,89.0
247,1997-07-11 07:00:00,93.0
248,1997-07-11 08:00:00,93.0
249,1997-07-11 09:00:00,97.0
250,1997-07-11 10:00:00,93.0
251,1997-07-11 11:00:00,96.0
252,1997-07-11 12:00:00,81.0
253,1997-07-11 13:00:00,71.0
254,1997-07-11 14:00:00,68.0
255,1997-07-11 15:00:00,57.0
256,1997-07-11 16:00:00,64.0
257,1997-07-11 17:00:00,60.0
258,1997-07-11 18:00:00,60.0
259,1997-07-11 19:00:00,58.0
260,1997-07-11 20:00:00,56.0
261,1997-07-11 21:00:00,56.0
262,1997-07-11 22:00:00,57.0
263,1997-07-11 23:00:00,61.0
264,1997-07-12 00:00:00,59.0
265,1997-07-12 01:00:00,68.0
266,1997-07-12 02:00:00,70.0
267,1997-07-12 03:00:00,70.0
268,1997-07-12 04:00:00,86.0
269,1997-07-12 05:00:00,86.0
270,1997-07-12 06:00:00,90.0
271,1997-07-12 07:00:00,90.0
272,1997-07-12 08:00:00,87.0
273,1997-07-12 09:00:00,93.0
274,1997-07-12 10:00:00,97.0
275,1997-07-12 11:00:00,93.0
276,1997-07-12 12:00:00,81.0
277,1997-07-12 13:00:00,66.0
278,1997-07-12 14:00:00,57.0
279,1997-07-12 15:00:00,56.0
280,1997-07-12 16:00:00,58.0
281,1997-07-12 17:00:00,50.0
282,1997-07-12 18:00:00,49.0
283,1997-07-12 19:00:00,49.0
284,1997-07-12 20:00:00,51.0
285,1997-07-12 21:00:00,47.0
286,1997-07-12 22:00:00,48.0
287,1997-07-12 23:00:00,50.0
288,1997-07-13 00:00:00,50.0
289,1997-07-13 01:00:00,59.0
290,1997-07-13 02:00:00,59.0
291,1997-07-13 03:00:00,84.0
292,1997-07-13 04:00:00,73.0
293,1997-07-13 05:00:00,84.0
294,1997-07-13 06:00:00,90.0
295,1997-07-13 07:00:00,78.0
296,1997-07-13 08:00:00,90.0
297,1997-07-13 09:00:00,93.0
298,1997-07-13 10:00:00,96.0
299,1997-07-13 11:00:00,83.0
300,1997-07-13 12:00:00,75.0
301,1997-07-13 13:00:00,64.0
302,1997-07-13 14:00:00,60.0
303,1997-07-13 15:00:00,56.0
304,1997-07-13 16:00:00,53.0
305,1997-07-13 17:00:00,51.0
306,1997-07-13 18:00:00,51.0
307,1997-07-13 19:00:00,55.0
308,1997-07-13 20:00:00,53.0
309,1997-07-13 21:00:00,53.0
310,1997-07-13 22:00:00,51.0
311,1997-07-13 23:00:00,49.0
312,1997-07-14 00:00:00,54.0
313,1997-07-14 01:00:00,56.0
314,1997-07-14 02:00:00,56.0
315,1997-07-14 03:00:00,79.0
316,1997-07-14 04:00:00,79.0
317,1997-07-14 05:00:00,84.0
318,1997-07-14 06:00:00,84.0
319,1997-07-14 07:00:00,84.0
320,1997-07-14 08:00:00,81.0
321,1997-07-14 09:00:00,81.0
322,1997-07-14 10:00:00,78.0
323,1997-07-14 11:00:00,76.0
324,1997-07-14 12:00:00,74.0
325,1997-07-14 13:00:00,71.0
326,1997-07-14 14:00:00,69.0
327,1997-07-14 15:00:00,65.0
328,1997-07-14 16:00:00,65.0
329,1997-07-14 17:00:00,65.0
330,1997-07-14 18:00:00,61.0
331,1997-07-14 19:00:00,74.0
332,1997-07-14 20:00:00,70.0
333,1997-07-14 21:00:00,61.0
334,1997-07-14 22:00:00,61.0
335,1997-07-14 23:00:00,61.0
336,1997-07-15 00:00:00,63.0
337,1997-07-15 01:00:00,63.0
338,1997-07-15 02:00:00,67.0
339,1997-07-15 03:00:00,71.0
340,1997-07-15 04:00:00,76.0
341,1997-07-15 05:00:00,77.0
342,1997-07-15 06:00:00,77.0
343,1997-07-15 07:00:00,79.0
344,1997-07-15 08:00:00,82.0
345,1997-07-15 09:00:00,90.0
346,1997-07-15 10:00:00,87.0
347,1997-07-15 11:00:00,90.0
348,1997-07-15 12:00:00,87.0
349,1997-07-15 13:00:00,84.0
350,1997-07-15 14:00:00,79.0
351,1997-07-15 15:00:00,74.0
352,1997-07-15 16:00:00,65.0
353,1997-07-15 17:00:00,60.0
354,1997-07-15 18:00:00,61.0
355,1997-07-15 19:00:00,58.0
356,1997-07-15 20:00:00,59.0
357,1997-07-15 21:00:00,57.0
358,1997-07-15 22:00:00,57.0
359,1997-07-15 23:00:00,58.0
360,1997-07-16 00:00:00,61.0
361,1997-07-16 01:00:00,62.0
362,1997-07-16 02:00:00,64.0
363,1997-07-16 03:00:00,76.0
364,1997-07-16 04:00:00,76.0
365,1997-07-16 05:00:00,84.0
366,1997-07-16 06:00:00,93.0
367,1997-07-16 07:00:00,90.0
368,1997-07-16 08:00:00,90.0
369,1997-07-16 09:00:00,93.0
370,1997-07-16 10:00:00,93.0
371,1997-07-16 11:00:00,90.0
372,1997-07-16 12:00:00,84.0
373,1997-07-16 13:00:00,74.0
374,1997-07-16 14:00:00,60.0
375,1997-07-16 15:00:00,56.0
376,1997-07-16 16:00:00,55.0
377,1997-07-16 17:00:00,55.0
378,1997-07-16 18:00:00,48.0
379,1997-07-16 19:00:00,42.0
380,1997-07-16 20:00:00,36.0
381,1997-07-16 21:00:00,41.0
382,1997-07-16 22:00:00,38.0
383,1997-07-16 23:00:00,40.0
384,1997-07-17 00:00:00,51.0
385,1997-07-17 01:00:00,58.0
386,1997-07-17 02:00:00,58.0
387,1997-07-17 03:00:00,65.0
388,1997-07-17 04:00:00,69.0
389,1997-07-17 05:00:00,74.0
390,1997-07-17 06:00:00,74.0
391,1997-07-17 07:00:00,76.0
392,1997-07-17 08:00:00,76.0
393,1997-07-17 09:00:00,79.0
394,1997-07-17 10:00:00,74.0
395,1997-07-17 11:00:00,76.0
396,1997-07-17 12:00:00,76.0
397,1997-07-17 13:00:00,74.0
398,1997-07-17 14:00:00,62.0
399,1997-07-17 15:00:00,56.0
400,1997-07-17 16:00:00,65.0
401,1997-07-17 17:00:00,57.0
402,1997-07-17 18:00:00,55.0
403,1997-07-17 19:00:00,61.0
404,1997-07-17 20:00:00,65.0
405,1997-07-17 21:00:00,57.0
406,1997-07-17 22:00:00,53.0
407,1997-07-17 23:00:00,53.0
408,1997-07-18 00:00:00,62.0
409,1997-07-18 01:00:00,62.0
410,1997-07-18 02:00:00,67.0
411,1997-07-18 03:00:00,69.0
412,1997-07-18 04:00:00,69.0
413,1997-07-18 05:00:00,69.0
414,1997-07-18 06:00:00,79.0
415,1997-07-18 07:00:00,87.0
416,1997-07-18 08:00:00,90.0
417,1997-07-18 09:00:00,93.0
418,1997-07-18 10:00:00,90.0
419,1997-07-18 11:00:00,90.0
420,1997-07-18 12:00:00,84.0
421,1997-07-18 13:00:00,76.0
422,1997-07-18 14:00:00,67.0
423,1997-07-18 15:00:00,61.0
424,1997-07-18 16:00:00,57.0
425,1997-07-18 17:00:00,55.0
426,1997-07-18 18:00:00,53.0
427,1997-07-18 19:00:00,50.0
428,1997-07-18 20:00:00,44.0
429,1997-07-18 21:00:00,44.0
430,1997-07-18 22:00:00,47.0
431,1997-07-18 23:00:00,53.0
432,1997-07-19 00:00:00,63.0
433,1997-07-19 01:00:00,60.0
434,1997-07-19 02:00:00,54.0
435,1997-07-19 03:00:00,74.0
436,1997-07-19 04:00:00,69.0
437,1997-07-19 05:00:00,64.0
438,1997-07-19 06:00:00,71.0
439,1997-07-19 07:00:00,76.0
440,1997-07-19 08:00:00,76.0
441,1997-07-19 09:00:00,76.0
442,1997-07-19 10:00:00,78.0
443,1997-07-19 11:00:00,78.0
444,1997-07-19 12:00:00,76.0
445,1997-07-19 13:00:00,76.0
446,1997-07-19 14:00:00,68.0
447,1997-07-19 15:00:00,66.0
448,1997-07-19 16:00:00,62.0
449,1997-07-19 17:00:00,57.0
450,1997-07-19 18:00:00,59.0
451,1997-07-19 19:00:00,55.0
452,1997-07-19 20:00:00,53.0
453,1997-07-19 21:00:00,46.0
454,1997-07-19 22:00:00,43.0
455,1997-07-19 23:00:00,45.0
456,1997-07-20 00:00:00,47.0
457,1997-07-20 01:00:00,57.0
458,1997-07-20 02:00:00,61.0
459,1997-07-20 03:00:00,63.0
460,1997-07-20 04:00:00,67.0
461,1997-07-20 05:00:00,84.0
462,1997-07-20 06:00:00,81.0
463,1997-07-20 07:00:00,78.0
464,1997-07-20 08:00:00,93.0
465,1997-07-20 09:00:00,90.0
466,1997-07-20 10:00:00,96.0
467,1997-07-20 11:00:00,93.0
468,1997-07-20 12:00:00,83.0
469,1997-07-20 13:00:00,81.0
470,1997-07-20 14:00:00,63.0
471,1997-07-20 15:00:00,57.0
472,1997-07-20 16:00:00,45.0
473,1997-07-20 17:00:00,40.0
474,1997-07-20 18:00:00,44.0
475,1997-07-20 19:00:00,54.0
476,1997-07-20 20:00:00,52.0
477,1997-07-20 21:00:00,52.0
478,1997-07-20 22:00:00,52.0
479,1997-07-20 23:00:00,47.0
480,1997-07-21 00:00:00,54.0
481,1997-07-21 01:00:00,64.0
482,1997-07-21 02:00:00,68.0
483,1997-07-21 03:00:00,75.0
484,1997-07-21 04:00:00,75.0
485,1997-07-21 05:00:00,79.0
486,1997-07-21 06:00:00,78.0
487,1997-07-21 07:00:00,78.0
488,1997-07-21 08:00:00,73.0
489,1997-07-21 09:00:00,73.0
490,1997-07-21 10:00:00,87.0
491,1997-07-21 11:00:00,66.0
492,1997-07-21 12:00:00,51.0
493,1997-07-21 13:00:00,51.0
494,1997-07-21 14:00:00,48.0
495,1997-07-21 15:00:00,44.0
496,1997-07-21 16:00:00,41.0
497,1997-07-21 17:00:00,47.0
498,1997-07-21 18:00:00,76.0
499,1997-07-21 19:00:00,74.0
500,1997-07-21 20:00:00,81.0
501,1997-07-21 21:00:00,90.0
502,1997-07-21 22:00:00,84.0
503,1997-07-21 23:00:00,87.0
504,1997-07-22 00:00:00,84.0
505,1997-07-22 01:00:00,93.0
506,1997-07-22 02:00:00,90.0
507,1997-07-22 03:00:00,90.0
508,1997-07-22 04:00:00,90.0
509,1997-07-22 05:00:00,93.0
510,1997-07-22 06:00:00,96.0
511,1997-07-22 07:00:00,93.0
512,1997-07-22 08:00:00,93.0
513,1997-07-22 09:00:00,93.0
514,1997-07-22 10:00:00,90.0
515,1997-07-22 11:00:00,93.0
516,1997-07-22 12:00:00,87.0
517,1997-07-22 13:00:00,87.0
518,1997-07-22 14:00:00,79.0
519,1997-07-22 15:00:00,79.0
520,1997-07-22 16:00:00,79.0
521,1997-07-22 17:00:00,79.0
522,1997-07-22 18:00:00,81.0
523,1997-07-22 19:00:00,79.0
524,1997-07-22 20:00:00,71.0
525,1997-07-22 21:00:00,74.0
526,1997-07-22 22:00:00,79.0
527,1997-07-22 23:00:00,79.0
528,1997-07-23 00:00:00,79.0
529,1997-07-23 01:00:00,82.0
530,1997-07-23 02:00:00,79.0
531,1997-07-23 03:00:00,76.0
532,1997-07-23 04:00:00,79.0
533,1997-07-23 05:00:00,81.0
534,1997-07-23 06:00:00,84.0
535,1997-07-23 07:00:00,84.0
536,1997-07-23 08:00:00,87.0
537,1997-07-23 09:00:00,87.0
538,1997-07-23 10:00:00,90.0
539,1997-07-23 11:00:00,87.0
540,1997-07-23 12:00:00,87.0
541,1997-07-23 13:00:00,84.0
542,1997-07-23 14:00:00,82.0
543,1997-07-23 15:00:00,76.0
544,1997-07-23 16:00:00,74.0
545,1997-07-23 17:00:00,71.0
546,1997-07-23 18:00:00,67.0
547,1997-07-23 19:00:00,74.0
548,1997-07-23 20:00:00,74.0
549,1997-07-23 21:00:00,69.0
550,1997-07-23 22:00:00,76.0
551,1997-07-23 23:00:00,76.0
552,1997-07-24 00:00:00,74.0
553,1997-07-24 01:00:00,79.0
554,1997-07-24 02:00:00,81.0
555,1997-07-24 03:00:00,82.0
556,1997-07-24 04:00:00,81.0
557,1997-07-24 05:00:00,81.0
558,1997-07-24 06:00:00,81.0
559,1997-07-24 07:00:00,84.0
560,1997-07-24 08:00:00,84.0
561,1997-07-24 09:00:00,84.0
562,1997-07-24 10:00:00,87.0
563,1997-07-24 11:00:00,84.0
564,1997-07-24 12:00:00,81.0
565,1997-07-24 13:00:00,78.0
566,1997-07-24 14:00:00,73.0
567,1997-07-24 15:00:00,69.0
568,1997-07-24 16:00:00,69.0
569,1997-07-24 17:00:00,67.0
570,1997-07-24 18:00:00,66.0
571,1997-07-24 19:00:00,69.0
572,1997-07-24 20:00:00,67.0
573,1997-07-24 21:00:00,69.0
574,1997-07-24 22:00:00,71.0
575,1997-07-24 23:00:00,74.0
576,1997-07-25 00:00:00,79.0
577,1997-07-25 01:00:00,81.0
578,1997-07-25 02:00:00,84.0
579,1997-07-25 03:00:00,87.0
580,1997-07-25 04:00:00,90.0
581,1997-07-25 05:00:00,90.0
582,1997-07-25 06:00:00,90.0
583,1997-07-25 07:00:00,90.0
584,1997-07-25 08:00:00,93.0
585,1997-07-25 09:00:00,97.0
586,1997-07-25 10:00:00,96.0
587,1997-07-25 11:00:00,93.0
588,1997-07-25 12:00:00,96.0
589,1997-07-25 13:00:00,93.0
590,1997-07-25 14:00:00,82.0
591,1997-07-25 15:00:00,69.0
592,1997-07-25 16:00:00,64.0
593,1997-07-25 17:00:00,64.0
594,1997-07-25 18:00:00,62.0
595,1997-07-25 19:00:00,64.0
596,1997-07-25 20:00:00,54.0
597,1997-07-25 21:00:00,52.0
598,1997-07-25 22:00:00,56.0
599,1997-07-25 23:00:00,52.0
600,1997-07-26 00:00:00,60.0
601,1997-07-26 01:00:00,64.0
602,1997-07-26 02:00:00,61.0
603,1997-07-26 03:00:00,70.0
604,1997-07-26 04:00:00,78.0
605,1997-07-26 05:00:00,81.0
606,1997-07-26 06:00:00,79.0
607,1997-07-26 07:00:00,76.0
608,1997-07-26 08:00:00,79.0
609,1997-07-26 09:00:00,76.0
610,1997-07-26 10:00:00,79.0
611,1997-07-26 11:00:00,79.0
612,1997-07-26 12:00:00,73.0
613,1997-07-26 13:00:00,84.0
614,1997-07-26 14:00:00,90.0
615,1997-07-26 15:00:00,93.0
616,1997-07-26 16:00:00,87.0
617,1997-07-26 17:00:00,85.0
618,1997-07-26 18:00:00,74.0
619,1997-07-26 19:00:00,70.0
620,1997-07-26 20:00:00,72.0
621,1997-07-26 21:00:00,72.0
622,1997-07-26 22:00:00,72.0
623,1997-07-26 23:00:00,77.0
624,1997-07-27 00:00:00,74.0
625,1997-07-27 01:00:00,79.0
626,1997-07-27 02:00:00,85.0
627,1997-07-27 03:00:00,85.0
628,1997-07-27 04:00:00,85.0
629,1997-07-27 05:00:00,82.0
630,1997-07-27 06:00:00,85.0
